congress,congress_year,name,chamber,state,party,date_of_birth,birth_year,age_at_start,generation
75,1937,Riley Wilson,House,LA,Democrat,1871-11-12,1871.0,65.0,Pre-G.I.
73,1933,William Wilson,House,PA,Republican,1877-12-06,1877.0,55.0,Pre-G.I.
74,1935,William Wilson,House,PA,Republican,1877-12-06,1877.0,57.0,Pre-G.I.
75,1937,William Wilson,House,PA,Republican,1877-12-06,1877.0,59.0,Pre-G.I.
72,1931,Marion Zioncheck,House,WA,Democrat,1901-12-05,1901.0,29.0,G.I. Generation
73,1933,Marion Zioncheck,House,WA,Democrat,1901-12-05,1901.0,31.0,G.I. Generation
74,1935,Marion Zioncheck,House,WA,Democrat,1901-12-05,1901.0,33.0,G.I. Generation
75,1937,Marion Zioncheck,House,WA,Democrat,1901-12-05,1901.0,35.0,G.I. Generation
72,1931,Prentiss Brown,House,MI,Democrat,1889-06-18,1889.0,41.0,Pre-G.I.
73,1933,Prentiss Brown,House,MI,Democrat,1889-06-18,1889.0,43.0,Pre-G.I.
74,1935,Prentiss Brown,House,MI,Democrat,1889-06-18,1889.0,45.0,Pre-G.I.
74,1935,Prentiss Brown,Senate,MI,Democrat,1889-06-18,1889.0,45.0,Pre-G.I.
75,1937,Prentiss Brown,Senate,MI,Democrat,1889-06-18,1889.0,47.0,Pre-G.I.
76,1939,Prentiss Brown,Senate,MI,Democrat,1889-06-18,1889.0,49.0,Pre-G.I.
77,1941,Prentiss Brown,Senate,MI,Democrat,1889-06-18,1889.0,51.0,Pre-G.I.
78,1943,Prentiss Brown,Senate,MI,Democrat,1889-06-18,1889.0,53.0,Pre-G.I.
74,1935,William Hill,Senate,FL,Democrat,1873-10-17,1873.0,61.0,Pre-G.I.
75,1937,William Hill,Senate,FL,Democrat,1873-10-17,1873.0,63.0,Pre-G.I.
74,1935,Herbert Hitchcock,Senate,SD,Democrat,1867-08-22,1867.0,67.0,Pre-G.I.
75,1937,Herbert Hitchcock,Senate,SD,Democrat,1867-08-22,1867.0,69.0,Pre-G.I.
76,1939,Herbert Hitchcock,Senate,SD,Democrat,1867-08-22,1867.0,71.0,Pre-G.I.
74,1935,Guy Howard,Senate,MN,Republican,1879-11-28,1879.0,55.0,Pre-G.I.
75,1937,Guy Howard,Senate,MN,Republican,1879-11-28,1879.0,57.0,Pre-G.I.
74,1935,Scott Loftin,Senate,FL,Democrat,1878-09-14,1878.0,56.0,Pre-G.I.
75,1937,Scott Loftin,Senate,FL,Democrat,1878-09-14,1878.0,58.0,Pre-G.I.
74,1935,Rose Long,Senate,LA,Democrat,1892-04-08,1892.0,42.0,Pre-G.I.
75,1937,Rose Long,Senate,LA,Democrat,1892-04-08,1892.0,44.0,Pre-G.I.
74,1935,Walter Albaugh,House,OH,Republican,1890-01-02,1890.0,45.0,Pre-G.I.
75,1937,Walter Albaugh,House,OH,Republican,1890-01-02,1890.0,47.0,Pre-G.I.
76,1939,Walter Albaugh,House,OH,Republican,1890-01-02,1890.0,49.0,Pre-G.I.
74,1935,Arthur Aleshire,House,OH,Democrat,1900-02-15,1900.0,34.0,Pre-G.I.
75,1937,Arthur Aleshire,House,OH,Democrat,1900-02-15,1900.0,36.0,Pre-G.I.
76,1939,Arthur Aleshire,House,OH,Democrat,1900-02-15,1900.0,38.0,Pre-G.I.
74,1935,William Allen,House,DE,Democrat,1883-01-19,1883.0,51.0,Pre-G.I.
75,1937,William Allen,House,DE,Democrat,1883-01-19,1883.0,53.0,Pre-G.I.
76,1939,William Allen,House,DE,Democrat,1883-01-19,1883.0,55.0,Pre-G.I.
71,1929,Thomas Amlie,House,WI,Republican,1897-04-17,1897.0,31.0,Pre-G.I.
72,1931,Thomas Amlie,House,WI,Republican,1897-04-17,1897.0,33.0,Pre-G.I.
73,1933,Thomas Amlie,House,WI,Republican,1897-04-17,1897.0,35.0,Pre-G.I.
74,1935,Thomas Amlie,House,WI,Progressive,1897-04-17,1897.0,37.0,Pre-G.I.
75,1937,Thomas Amlie,House,WI,Progressive,1897-04-17,1897.0,39.0,Pre-G.I.
76,1939,Thomas Amlie,House,WI,Progressive,1897-04-17,1897.0,41.0,Pre-G.I.
74,1935,Richard Atkinson,House,TN,Democrat,1894-02-06,1894.0,40.0,Pre-G.I.
75,1937,Richard Atkinson,House,TN,Democrat,1894-02-06,1894.0,42.0,Pre-G.I.
76,1939,Richard Atkinson,House,TN,Democrat,1894-02-06,1894.0,44.0,Pre-G.I.
67,1921,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,36.0,Pre-G.I.
68,1923,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,38.0,Pre-G.I.
69,1925,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,40.0,Pre-G.I.
70,1927,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,42.0,Pre-G.I.
71,1929,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,44.0,Pre-G.I.
72,1931,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,46.0,Pre-G.I.
73,1933,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,48.0,Pre-G.I.
74,1935,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,50.0,Pre-G.I.
75,1937,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,52.0,Pre-G.I.
76,1939,Robert Bacon,House,NY,Republican,1884-07-23,1884.0,54.0,Pre-G.I.
74,1935,John Bernard,House,MN,Farmer-Labor,1893-03-06,1893.0,41.0,Pre-G.I.
75,1937,John Bernard,House,MN,Farmer-Labor,1893-03-06,1893.0,43.0,Pre-G.I.
76,1939,John Bernard,House,MN,Farmer-Labor,1893-03-06,1893.0,45.0,Pre-G.I.
74,1935,George Berry,Senate,TN,Democrat,1882-09-12,1882.0,52.0,Pre-G.I.
75,1937,George Berry,Senate,TN,Democrat,1882-09-12,1882.0,54.0,Pre-G.I.
76,1939,George Berry,Senate,TN,Democrat,1882-09-12,1882.0,56.0,Pre-G.I.
72,1931,Frederick Biermann,House,IA,Democrat,1884-03-20,1884.0,46.0,Pre-G.I.
73,1933,Frederick Biermann,House,IA,Democrat,1884-03-20,1884.0,48.0,Pre-G.I.
74,1935,Frederick Biermann,House,IA,Democrat,1884-03-20,1884.0,50.0,Pre-G.I.
75,1937,Frederick Biermann,House,IA,Democrat,1884-03-20,1884.0,52.0,Pre-G.I.
76,1939,Frederick Biermann,House,IA,Democrat,1884-03-20,1884.0,54.0,Pre-G.I.
74,1935,Herbert Bigelow,House,OH,Democrat,1870-01-04,1870.0,64.0,Pre-G.I.
75,1937,Herbert Bigelow,House,OH,Democrat,1870-01-04,1870.0,66.0,Pre-G.I.
76,1939,Herbert Bigelow,House,OH,Democrat,1870-01-04,1870.0,68.0,Pre-G.I.
73,1933,Charles Binderup,House,NE,Democrat,1873-03-05,1873.0,59.0,Pre-G.I.
74,1935,Charles Binderup,House,NE,Democrat,1873-03-05,1873.0,61.0,Pre-G.I.
75,1937,Charles Binderup,House,NE,Democrat,1873-03-05,1873.0,63.0,Pre-G.I.
76,1939,Charles Binderup,House,NE,Democrat,1873-03-05,1873.0,65.0,Pre-G.I.
71,1929,Gerald Boileau,House,WI,Republican,1900-01-15,1900.0,28.0,Pre-G.I.
72,1931,Gerald Boileau,House,WI,Republican,1900-01-15,1900.0,30.0,Pre-G.I.
73,1933,Gerald Boileau,House,WI,Republican,1900-01-15,1900.0,32.0,Pre-G.I.
74,1935,Gerald Boileau,House,WI,Republican,1900-01-15,1900.0,34.0,Pre-G.I.
75,1937,Gerald Boileau,House,WI,Progressive,1900-01-15,1900.0,36.0,Pre-G.I.
76,1939,Gerald Boileau,House,WI,Progressive,1900-01-15,1900.0,38.0,Pre-G.I.
59,1905,William Borah,Senate,ID,Republican,1865-06-29,1865.0,39.0,Pre-G.I.
60,1907,William Borah,Senate,ID,Republican,1865-06-29,1865.0,41.0,Pre-G.I.
61,1909,William Borah,Senate,ID,Republican,1865-06-29,1865.0,43.0,Pre-G.I.
62,1911,William Borah,Senate,ID,Republican,1865-06-29,1865.0,45.0,Pre-G.I.
63,1913,William Borah,Senate,ID,Republican,1865-06-29,1865.0,47.0,Pre-G.I.
64,1915,William Borah,Senate,ID,Republican,1865-06-29,1865.0,49.0,Pre-G.I.
65,1917,William Borah,Senate,ID,Republican,1865-06-29,1865.0,51.0,Pre-G.I.
66,1919,William Borah,Senate,ID,Republican,1865-06-29,1865.0,53.0,Pre-G.I.
67,1921,William Borah,Senate,ID,Republican,1865-06-29,1865.0,55.0,Pre-G.I.
68,1923,William Borah,Senate,ID,Republican,1865-06-29,1865.0,57.0,Pre-G.I.
69,1925,William Borah,Senate,ID,Republican,1865-06-29,1865.0,59.0,Pre-G.I.
70,1927,William Borah,Senate,ID,Republican,1865-06-29,1865.0,61.0,Pre-G.I.
71,1929,William Borah,Senate,ID,Republican,1865-06-29,1865.0,63.0,Pre-G.I.
72,1931,William Borah,Senate,ID,Republican,1865-06-29,1865.0,65.0,Pre-G.I.
73,1933,William Borah,Senate,ID,Republican,1865-06-29,1865.0,67.0,Pre-G.I.
74,1935,William Borah,Senate,ID,Republican,1865-06-29,1865.0,69.0,Pre-G.I.
75,1937,William Borah,Senate,ID,Republican,1865-06-29,1865.0,71.0,Pre-G.I.
76,1939,William Borah,Senate,ID,Republican,1865-06-29,1865.0,73.0,Pre-G.I.
77,1941,William Borah,Senate,ID,Republican,1865-06-29,1865.0,75.0,Pre-G.I.
74,1935,Lewis Boyer,House,IL,Democrat,1886-05-19,1886.0,48.0,Pre-G.I.
75,1937,Lewis Boyer,House,IL,Democrat,1886-05-19,1886.0,50.0,Pre-G.I.
76,1939,Lewis Boyer,House,IL,Democrat,1886-05-19,1886.0,52.0,Pre-G.I.
67,1921,John Boylan,House,NY,Democrat,1878-09-20,1878.0,42.0,Pre-G.I.
68,1923,John Boylan,House,NY,Democrat,1878-09-20,1878.0,44.0,Pre-G.I.
69,1925,John Boylan,House,NY,Democrat,1878-09-20,1878.0,46.0,Pre-G.I.
70,1927,John Boylan,House,NY,Democrat,1878-09-20,1878.0,48.0,Pre-G.I.
71,1929,John Boylan,House,NY,Democrat,1878-09-20,1878.0,50.0,Pre-G.I.
72,1931,John Boylan,House,NY,Democrat,1878-09-20,1878.0,52.0,Pre-G.I.
73,1933,John Boylan,House,NY,Democrat,1878-09-20,1878.0,54.0,Pre-G.I.
74,1935,John Boylan,House,NY,Democrat,1878-09-20,1878.0,56.0,Pre-G.I.
75,1937,John Boylan,House,NY,Democrat,1878-09-20,1878.0,58.0,Pre-G.I.
76,1939,John Boylan,House,NY,Democrat,1878-09-20,1878.0,60.0,Pre-G.I.
62,1911,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,43.0,Pre-G.I.
63,1913,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,45.0,Pre-G.I.
64,1915,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,47.0,Pre-G.I.
65,1917,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,49.0,Pre-G.I.
66,1919,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,51.0,Pre-G.I.
67,1921,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,53.0,Pre-G.I.
68,1923,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,55.0,Pre-G.I.
69,1925,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,57.0,Pre-G.I.
70,1927,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,59.0,Pre-G.I.
71,1929,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,61.0,Pre-G.I.
72,1931,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,63.0,Pre-G.I.
73,1933,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,65.0,Pre-G.I.
74,1935,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,67.0,Pre-G.I.
75,1937,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,69.0,Pre-G.I.
76,1939,James Buchanan,House,TX,Democrat,1867-04-30,1867.0,71.0,Pre-G.I.
71,1929,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,59.0,Pre-G.I.
72,1931,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,61.0,Pre-G.I.
73,1933,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,63.0,Pre-G.I.
74,1935,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,65.0,Pre-G.I.
75,1937,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,67.0,Pre-G.I.
76,1939,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,69.0,Pre-G.I.
77,1941,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,71.0,Pre-G.I.
78,1943,William Bulow,Senate,SD,Democrat,1869-01-13,1869.0,73.0,Pre-G.I.
61,1909,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,26.0,Pre-G.I.
62,1911,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,28.0,Pre-G.I.
63,1913,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,30.0,Pre-G.I.
64,1915,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,32.0,Pre-G.I.
65,1917,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,34.0,Pre-G.I.
66,1919,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,36.0,Pre-G.I.
67,1921,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,38.0,Pre-G.I.
68,1923,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,40.0,Pre-G.I.
69,1925,James Byrnes,House,SC,Democrat,1882-05-02,1882.0,42.0,Pre-G.I.
71,1929,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,46.0,Pre-G.I.
72,1931,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,48.0,Pre-G.I.
73,1933,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,50.0,Pre-G.I.
74,1935,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,52.0,Pre-G.I.
75,1937,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,54.0,Pre-G.I.
76,1939,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,56.0,Pre-G.I.
77,1941,James Byrnes,Senate,SC,Democrat,1882-05-02,1882.0,58.0,Pre-G.I.
72,1931,Raymond Cannon,House,WI,Democrat,1894-08-26,1894.0,36.0,Pre-G.I.
73,1933,Raymond Cannon,House,WI,Democrat,1894-08-26,1894.0,38.0,Pre-G.I.
74,1935,Raymond Cannon,House,WI,Democrat,1894-08-26,1894.0,40.0,Pre-G.I.
75,1937,Raymond Cannon,House,WI,Democrat,1894-08-26,1894.0,42.0,Pre-G.I.
76,1939,Raymond Cannon,House,WI,Democrat,1894-08-26,1894.0,44.0,Pre-G.I.
74,1935,Edwin Champion,House,IL,Democrat,1890-09-18,1890.0,44.0,Pre-G.I.
75,1937,Edwin Champion,House,IL,Democrat,1890-09-18,1890.0,46.0,Pre-G.I.
76,1939,Edwin Champion,House,IL,Democrat,1890-09-18,1890.0,48.0,Pre-G.I.
73,1933,William Citron,House,CT,Democrat,1896-08-29,1896.0,36.0,Pre-G.I.
74,1935,William Citron,House,CT,Democrat,1896-08-29,1896.0,38.0,Pre-G.I.
75,1937,William Citron,House,CT,Democrat,1896-08-29,1896.0,40.0,Pre-G.I.
76,1939,William Citron,House,CT,Democrat,1896-08-29,1896.0,42.0,Pre-G.I.
72,1931,Charles Colden,House,CA,Democrat,1870-08-24,1870.0,60.0,Pre-G.I.
73,1933,Charles Colden,House,CA,Democrat,1870-08-24,1870.0,62.0,Pre-G.I.
74,1935,Charles Colden,House,CA,Democrat,1870-08-24,1870.0,64.0,Pre-G.I.
75,1937,Charles Colden,House,CA,Democrat,1870-08-24,1870.0,66.0,Pre-G.I.
76,1939,Charles Colden,House,CA,Democrat,1870-08-24,1870.0,68.0,Pre-G.I.
67,1921,William Connery,House,MA,Democrat,1888-08-24,1888.0,32.0,Pre-G.I.
68,1923,William Connery,House,MA,Democrat,1888-08-24,1888.0,34.0,Pre-G.I.
69,1925,William Connery,House,MA,Democrat,1888-08-24,1888.0,36.0,Pre-G.I.
70,1927,William Connery,House,MA,Democrat,1888-08-24,1888.0,38.0,Pre-G.I.
71,1929,William Connery,House,MA,Democrat,1888-08-24,1888.0,40.0,Pre-G.I.
72,1931,William Connery,House,MA,Democrat,1888-08-24,1888.0,42.0,Pre-G.I.
73,1933,William Connery,House,MA,Democrat,1888-08-24,1888.0,44.0,Pre-G.I.
74,1935,William Connery,House,MA,Democrat,1888-08-24,1888.0,46.0,Pre-G.I.
75,1937,William Connery,House,MA,Democrat,1888-08-24,1888.0,48.0,Pre-G.I.
76,1939,William Connery,House,MA,Democrat,1888-08-24,1888.0,50.0,Pre-G.I.
72,1931,Charles Crosby,House,PA,Democrat,1876-09-29,1876.0,54.0,Pre-G.I.
73,1933,Charles Crosby,House,PA,Democrat,1876-09-29,1876.0,56.0,Pre-G.I.
74,1935,Charles Crosby,House,PA,Democrat,1876-09-29,1876.0,58.0,Pre-G.I.
75,1937,Charles Crosby,House,PA,Democrat,1876-09-29,1876.0,60.0,Pre-G.I.
76,1939,Charles Crosby,House,PA,Democrat,1876-09-29,1876.0,62.0,Pre-G.I.
74,1935,Peter De Muth,House,PA,Democrat,1892-01-01,1892.0,43.0,Pre-G.I.
75,1937,Peter De Muth,House,PA,Democrat,1892-01-01,1892.0,45.0,Pre-G.I.
76,1939,Peter De Muth,House,PA,Democrat,1892-01-01,1892.0,47.0,Pre-G.I.
72,1931,Braswell Deen,House,GA,Democrat,1893-06-28,1893.0,37.0,Pre-G.I.
73,1933,Braswell Deen,House,GA,Democrat,1893-06-28,1893.0,39.0,Pre-G.I.
74,1935,Braswell Deen,House,GA,Democrat,1893-06-28,1893.0,41.0,Pre-G.I.
75,1937,Braswell Deen,House,GA,Democrat,1893-06-28,1893.0,43.0,Pre-G.I.
76,1939,Braswell Deen,House,GA,Democrat,1893-06-28,1893.0,45.0,Pre-G.I.
74,1935,Joseph Dixon,House,OH,Democrat,1879-06-03,1879.0,55.0,Pre-G.I.
75,1937,Joseph Dixon,House,OH,Democrat,1879-06-03,1879.0,57.0,Pre-G.I.
76,1939,Joseph Dixon,House,OH,Democrat,1879-06-03,1879.0,59.0,Pre-G.I.
72,1931,John Dockweiler,House,CA,Democrat,1895-09-19,1895.0,35.0,Pre-G.I.
73,1933,John Dockweiler,House,CA,Democrat,1895-09-19,1895.0,37.0,Pre-G.I.
74,1935,John Dockweiler,House,CA,Democrat,1895-09-19,1895.0,39.0,Pre-G.I.
75,1937,John Dockweiler,House,CA,Democrat,1895-09-19,1895.0,41.0,Pre-G.I.
76,1939,John Dockweiler,House,CA,Democrat,1895-09-19,1895.0,43.0,Pre-G.I.
73,1933,Frank Dorsey,House,PA,Democrat,1891-04-26,1891.0,41.0,Pre-G.I.
74,1935,Frank Dorsey,House,PA,Democrat,1891-04-26,1891.0,43.0,Pre-G.I.
75,1937,Frank Dorsey,House,PA,Democrat,1891-04-26,1891.0,45.0,Pre-G.I.
